;VlrCond;Garagem;Preco;Quarto;M2;Bairro
2155;800;2;795000;3;88;Buritis
2156;100;1;420000;2;89;Santa Amalia
2157;0;1;750000;3;89;Itapoa
2158;320;2;500000;3;89;Dona Clara
2159;380;2;365000;3;89;Cidade Nova
2160;475;2;407000;3;89;Sagrada Familia
2161;500;2;650000;3;89;Padre Eustaquio
2162;280;2;670000;2;89;Floresta
2163;280;1;285000;2;89;Paraiso
2164;883;1;490000;2;89;Lourdes
2165;0;2;1541700;2;89;Savassi
2166;825;2;844900;3;89;Grajau
2167;400;1;490000;3;89;Cruzeiro
2168;350;2;400000;3;89;Sion
2169;600;2;450000;3;89;Buritis
2170;210;1;649000;4;89;Santa Efigenia
2171;330;2;600000;3;89;Buritis
2172;600;2;640000;3;89;Buritis
2173;1;1;329000;2;90;Rio Branco
2174;0;3;550000;3;90;Sao Joao Batista
2175;0;2;478000;3;90;Vila Cloris
2176;1;1;310000;2;90;Santa Monica
2177;0;3;570000;3;90;Santa Branca
2178;0;1;550000;3;90;Planalto
2179;200;4;890000;4;90;Planalto
2180;0;1;235000;2;90;Jardim Leblon
2181;0;1;415000;2;90;Santa Amalia
2182;0;1;445000;3;90;Santa Branca
2183;0;2;265000;3;90;Santa Amalia
2184;10;4;820000;3;90;Santa Amalia
2185;100;1;375000;2;90;Santa Amalia
2186;0;1;550000;3;90;Itapoa
2187;0;2;580000;3;90;Itapoa
2188;10;2;650000;3;90;Itapoa
2189;0;2;680000;3;90;Itapoa
2190;0;3;890000;3;90;Itapoa
2191;30;1;450000;3;90;Itapoa
2192;0;1;330000;2;90;Heliopolis
2193;505;1;360000;3;90;Sagrada Familia
2194;320;2;470000;2;90;Sao Gabriel
2195;0;1;385000;2;90;Sao Gabriel
2196;0;1;370000;3;90;Vitoria
2197;0;2;499000;4;90;Liberdade
2198;500;2;478000;3;90;Dona Clara
2199;330;1;370000;3;90;Santa Rosa
2200;0;2;530000;3;90;Palmares
2201;0;1;330000;2;90;Uniao
2202;370;2;400000;3;90;Cidade Nova
2203;350;1;380000;3;90;Palmares
2204;450;2;490000;3;90;Castelo
2205;200;2;295000;3;90;Jardim Leblon
2206;0;3;620000;3;90;Cidade Nova
2207;800;2;580000;3;90;Santa Ines
2208;500;2;430000;3;90;Cidade Nova
2209;0;2;430000;3;90;Cidade Nova
2210;0;3;650000;3;90;Silveira
2211;350;2;390000;3;90;Castelo
2212;180;2;280000;3;90;Alipio de Melo
2213;421;1;397000;3;90;Silveira
2214;220;1;420000;2;90;Sagrada Familia
2215;300;2;589000;3;90;Sagrada Familia
2216;400;2;589000;3;90;Sagrada Familia
2217;0;4;590000;2;90;Sagrada Familia
2218;300;2;325000;3;90;Colegio Batista
2219;250;1;325000;3;90;Colegio Batista
2220;0;2;450000;4;90;Horto
2221;0;2;405000;2;90;Santa Efigenia
2222;1012;2;1350000;3;90;Lourdes
2223;400;0;320000;2;90;Centro
2224;330;1;295000;2;90;Carlos Prates
2225;300;1;495000;3;90;Santa Tereza
2226;600;2;560000;3;90;Grajau
2227;0;1;800000;3;90;Barro Preto
2228;960;2;810000;3;90;Barro Preto
2229;320;0;371000;2;90;Centro
2230;680;0;449000;3;90;Centro
2231;480;2;370000;3;90;Cruzeiro
2232;1650;2;890000;3;90;Santo Agostinho
2233;0;1;1250000;1;90;Lourdes
2234;1367;2;750000;3;90;Funcionarios
2235;1250;2;1000000;3;90;Funcionarios
2236;250;1;1950;3;90;Funcionarios
2237;400;0;390000;2;90;Funcionarios
2238;1150;2;1200000;3;90;Lourdes
2239;0;2;394900;2;90;Santa Monica
2240;670;1;680000;2;90;Funcionarios
2241;0;2;1334279;3;90;Santo Agostinho
2242;950;2;890000;3;90;Funcionarios
2243;800;0;230000;3;90;Lourdes
2244;300;1;390000;3;90;Barroca
2245;650;2;780000;3;90;Gutierrez
2246;700;2;780000;3;90;Gutierrez
2247;365;1;360000;3;90;Serra
2248;540;2;430000;3;90;Serra
2249;350;1;350000;3;90;Serra
2250;250;1;365000;3;90;Nova Suica
2251;350;2;590000;2;90;Serra
2252;646;2;750000;2;90;Savassi
2253;400;2;370000;3;90;Serra
2254;871;1;700000;3;90;Savassi
2255;500;1;435000;3;90;Cruzeiro
2256;400;1;450000;3;90;Luxemburgo
2257;300;1;350000;3;90;Santo Antonio
2258;350;1;405000;3;90;Cruzeiro
2259;430;2;559000;3;90;Cruzeiro
2260;430;2;559000;3;90;Cruzeiro
2261;300;2;370000;3;90;Jardim America
2262;0;0;1900;1;90;Santo Antonio
2263;750;1;450000;3;90;Serra
2264;615;2;500000;3;90;Santo Antonio
2265;721;2;1000000;3;90;Anchieta
2266;687;2;920000;3;90;Anchieta
2267;340;2;720000;3;90;Santo Antonio
2268;760;2;995000;3;90;Anchieta
2269;770;2;995000;3;90;Anchieta
2270;750;2;850000;3;90;Carmo
2271;780;3;950000;2;90;Luxemburgo
2272;400;1;480000;3;90;Anchieta
2273;410;1;480000;3;90;Anchieta
2274;300;1;280000;3;90;Santo Antonio
2275;250;1;430000;3;90;Anchieta
2276;1296;2;745000;3;90;Cruzeiro
2277;1250;1;640000;3;90;Sion
2278;959;2;680000;3;90;Sion
2279;739;2;710000;3;90;Sion
2280;502;2;375000;3;90;Estoril
2281;0;2;570000;3;90;Estoril
2282;690;2;430000;3;90;Buritis
2283;530;1;330000;3;90;Buritis
2284;720;3;460000;3;90;Buritis
2285;770;3;460000;3;90;Buritis
2286;720;3;480000;3;90;Buritis
2287;700;2;480000;3;90;Buritis
2288;534;2;535243;3;90;Buritis
2289;270;1;350000;3;90;Buritis
2290;550;2;480000;3;90;Buritis
2291;300;2;420000;3;90;Buritis
2292;450;1;395000;4;90;Buritis
2293;770;2;489000;2;90;Buritis
2294;400;1;340000;3;90;Buritis
2295;500;2;380000;3;90;Buritis
2296;600;2;450000;3;90;Buritis
2297;450;2;600000;3;90;Buritis
2298;755;2;500000;3;90;Buritis
2299;200;1;440000;3;90;Barreiro
2300;800;2;839000;3;90;Buritis
2301;200;3;480000;3;90;Tirol
2302;0;1;480000;3;90;Tirol
2303;160;1;340000;2;91;Serrano
2304;0;2;493500;4;91;Fernao Dias
2305;250;0;350000;2;91;Sagrada Familia
2306;530;2;2200;3;91;Floresta
2307;741;1;620000;3;91;Floresta
2308;0;3;920000;3;91;Prado
2309;0;2;920040;3;91;Prado
2310;1650;2;890000;3;91;Santo Agostinho
2311;1650;2;890000;3;91;Santo Agostinho
2312;1450;2;750000;3;91;Santa Efigenia
2313;1458;2;750000;3;91;Funcionarios
2314;0;1;414500;1;91;Barro Preto
2315;215;2;450000;3;91;Santa Monica
2316;0;2;1453022;3;91;Lourdes
2317;1;2;1467552;3;91;Lourdes
2318;1;2;1480889;3;91;Lourdes
2319;1;2;1494686;3;91;Lourdes
2320;1;3;1496903;4;91;Lourdes
2321;0;2;1496903;3;91;Lourdes
2322;1;2;1507748;3;91;Lourdes
2323;1;2;1519412;3;91;Lourdes
2324;1;2;1521177;3;91;Lourdes
2325;0;2;1524580;3;91;Lourdes
2326;0;2;1537903;3;91;Lourdes
2327;1;2;1548035;3;91;Lourdes
2328;900;3;799000;3;91;Sao Lucas
2329;780;2;840000;3;91;Sao Lucas
2330;1440;3;765000;3;91;Sao Pedro
2331;500;2;970000;2;91;Carmo
2332;1200;2;900000;3;91;Sion
2333;0;2;900000;3;91;Sion
2334;100;2;350000;2;91;Milionarios
2335;80;1;255000;2;92;Candelaria
2336;90;2;298000;3;92;Rio Branco
2337;0;1;500000;3;92;Parque Copacabana
2338;120;2;239000;2;92;Venda Nova
2339;500;1;290000;3;92;Sagrada Familia
2340;300;2;580000;3;92;Santa Cruz
2341;350;2;550000;3;92;Uniao
2342;380;2;410000;3;92;Castelo
2343;350;2;440000;3;92;Castelo
2344;550;2;598500;3;92;Engenho Nogueira
2345;560;1;440000;3;92;Silveira
2346;400;2;417000;3;92;Sagrada Familia
2347;280;2;410000;3;92;Esplanada
2348;300;2;640000;3;92;Floresta
2349;150;1;399000;3;92;Sagrada Familia
2350;350;2;410000;3;92;Padre Eustaquio
2351;0;2;520000;3;92;Colegio Batista
2352;330;1;430000;3;92;Sagrada Familia
2353;330;2;500000;3;92;Sagrada Familia
2354;780;3;850000;3;92;Prado
2355;916;1;670000;3;92;Floresta
2356;1000;1;675000;3;92;Floresta
2357;517;1;535000;3;92;Santa Efigenia
2358;1254;2;1400000;3;92;Savassi
2359;1035;1;660000;3;92;Funcionarios
2360;0;2;1202181;2;92;Lourdes
2361;550;2;920000;2;92;Sao Pedro
2362;250;1;358000;3;92;Coracao de Jesus
2363;340;2;560000;3;92;Nova Suica
2364;1100;2;625000;3;92;Sao Pedro
2365;660;2;798000;3;92;Sion
2366;0;2;320000;3;93;Rio Branco
2367;230;1;230000;2;93;Sinimbu
2368;300;2;700000;3;93;Itapoa
2369;650;2;649900;3;93;Cidade Nova
2370;0;3;710000;3;93;Castelo
2371;400;2;485000;4;93;Castelo
2372;350;2;630000;3;93;Sagrada Familia
2373;200;2;640000;3;93;Floresta
2374;480;2;530000;3;93;Colegio Batista
2375;220;2;405000;2;93;Sagrada Familia
2376;0;2;1120030;1;93;Lourdes
2377;350;1;280000;2;93;Santa Efigenia
2378;800;2;800000;3;93;Funcionarios
2379;0;2;1322080;3;93;Savassi
2380;0;2;1328000;3;93;Savassi
2381;1350;2;1328690;3;93;Funcionarios
2382;0;2;1328690;3;93;Funcionarios
2383;0;2;1498244;3;93;Funcionarios
2384;1350;2;1505755;3;93;Funcionarios
2385;600;2;1320000;3;93;Funcionarios
2386;625;1;330000;3;93;Centro
2387;625;0;380000;3;93;Centro
2388;710;2;975000;2;93;Sao Pedro
2389;700;2;840000;3;93;Sion
2390;750;2;840000;3;93;Sion
2391;0;0;700000;1;93;Estoril
2392;768;2;910000;3;93;Belvedere
2393;300;3;480000;3;93;Buritis
2394;10;2;450000;2;94;Santa Monica
2395;350;2;249000;4;94;Santa Terezinha
2396;630;2;600000;3;94;Sagrada Familia
2397;395;2;750000;3;94;Sagrada Familia
2398;0;2;450000;3;94;Aparecida
2399;430;1;450000;3;94;Sagrada Familia
2400;637;2;340000;3;94;Caicaras
2401;300;1;310000;3;94;Sagrada Familia
2402;600;0;355000;2;94;Centro
2403;965;1;700000;3;94;Floresta
2404;1000;2;1140000;3;94;Funcionarios
2405;450;2;970000;2;94;Carmo
2406;600;2;530000;3;94;Sao Pedro
2407;1007;2;850000;3;94;Sion
2408;1016;1;920000;2;94;Belvedere
2409;1;1;250000;2;95;Piratininga Venda Nova
2410;10;2;485000;4;95;Sao Joao Batista
2411;10;3;505000;4;95;Sao Joao Batista
2412;170;1;385000;2;95;Sao Joao Batista
2413;500;1;480000;3;95;Cruzeiro
2414;80;1;289000;2;95;Jardim Leblon
2415;530;1;420000;3;95;Santa Branca
2416;700;1;580000;2;95;Luxemburgo
2417;700;1;580000;3;95;Luxemburgo
2418;10;2;820000;3;95;Itapoa
2419;893;2;750000;3;95;Funcionarios
2420;160;2;1300;3;95;Paqueta
2421;330;2;465000;3;95;Sagrada Familia
2422;400;1;425000;3;95;Horto
2423;0;2;550000;3;95;Pompeia
2424;680;1;600000;3;95;Sagrada Familia
2425;1032;2;1200000;3;95;Lourdes
2426;1800;2;1510000;2;95;Lourdes
2427;895;1;648000;3;95;Floresta
2428;310;2;495000;3;95;Coracao Eucaristico
2429;558;0;360000;2;95;Lourdes
2430;200;1;300000;3;95;Santa Efigenia
2431;450;1;495000;3;95;Funcionarios
2432;420;1;547000;3;95;Funcionarios
2433;1;2;1450850;3;95;Funcionarios
2434;590;1;380000;3;95;Alto Barroca
2435;750;1;640000;3;95;Santa Efigenia
2436;750;1;680000;3;95;Santa Efigenia
2437;350;1;420000;3;95;Sao Lucas
2438;950;2;950000;3;95;Lourdes
2439;420;3;445000;2;95;Sao Lucas
2440;350;2;350000;3;95;Nova Suica
2441;1000;2;1140000;3;95;Savassi
2442;700;2;1111500;3;95;Funcionarios
2443;685;2;1350000;3;95;Funcionarios
2444;280;1;350000;3;95;Grajau
2445;1450;2;1140000;3;95;Savassi
2446;400;2;820000;3;95;Savassi
2447;0;2;495000;3;95;Salgado Filho
2448;1544;2;1399000;2;95;Savassi
2449;0;2;1490000;2;95;Savassi
2450;250;1;260000;3;95;Nova Granada
2451;1300;2;950000;3;95;Santo Antonio
2452;400;1;445000;3;95;Carmo
2453;340;1;350000;3;95;Serra
2454;950;2;900000;3;95;Sao Pedro
2455;450;1;380000;3;95;Coracao de Jesus
2456;230;2;370000;3;95;Santo Antonio
2457;500;2;550000;3;95;Santo Antonio
2458;457;1;480000;3;95;Anchieta
2459;721;2;960000;3;95;Anchieta
2460;350;2;495000;3;95;Anchieta
2461;960;1;420000;3;95;Santo Antonio
2462;400;2;430000;3;95;Luxemburgo
2463;900;2;790000;3;95;Luxemburgo
2464;350;0;360000;3;95;Sion
2465;500;1;420000;3;95;Santa Lucia
2466;460;1;550000;3;95;Vila Paris
2467;400;2;650000;3;95;Sion
2468;340;1;350000;3;95;Estrela Dalva
2469;429;2;350000;3;95;Buritis
2470;800;2;620000;3;95;Buritis
2471;750;2;550000;3;95;Buritis
2472;940;3;650000;3;95;Buritis
2473;815;2;600000;3;95;Buritis
2474;600;1;550000;3;95;Buritis
2475;420;2;460000;3;95;Buritis
2476;350;2;660000;2;95;Buritis
2477;100;2;350000;2;95;Milionarios
2478;500;1;480000;3;96;Cruzeiro
2479;0;2;350000;3;96;Santa Amalia
2480;330;2;451000;3;96;Dona Clara
2481;100;2;540000;3;96;Dona Clara
2482;1;2;450000;2;96;Santa Terezinha
2483;0;2;368000;2;96;Fernao Dias
2484;350;2;560000;3;96;Castelo
2485;0;2;579900;3;96;Nova Vista
2486;348;1;478000;3;96;Cidade Nova
2487;430;1;450000;3;96;Sagrada Familia
2488;1180;3;1440000;2;96;Lourdes
2489;500;0;380000;3;96;Centro
2490;0;2;960000;5;96;Lourdes
2491;810;1;673000;3;96;Floresta
2492;0;2;1463300;3;96;Santo Agostinho
2493;310;2;480000;3;96;Prado
2494;950;2;890000;3;96;Funcionarios
2495;440;1;450000;3;96;Alto Barroca
2496;1550;2;1399000;3;96;Funcionarios
2497;0;0;1200;1;96;Centro
2498;580;1;495000;3;96;Anchieta
2499;650;2;798000;3;96;Sion
2500;450;2;595000;3;96;Sion
2501;600;2;595000;3;96;Sion
2502;700;2;578900;4;96;Buritis
2503;320;1;365000;3;96;Buritis
2504;450;2;580000;2;96;Buritis
2505;0;2;320000;3;97;Piratininga Venda Nova
2506;1;1;374900;2;97;Santa Amalia
2507;0;3;750000;3;97;Copacabana
2508;250;2;450000;2;97;Castelo
2509;480;2;560000;3;97;Castelo
2510;0;1;318800;2;97;Casa Branca
2511;530;2;580000;2;97;Floresta
2512;0;3;700000;4;97;Padre Eustaquio
2513;0;0;580000;1;97;Centro
2514;1;2;1603000;3;97;Santo Agostinho
2515;980;2;399000;3;97;Coracao Eucaristico
2516;236;1;330000;3;97;Alto Barroca
2517;200;1;540000;3;97;Anchieta
2518;420;1;450000;3;97;Cruzeiro
2519;250;1;375000;3;97;Sion
2520;450;2;860000;3;97;Sion
2521;650;2;640000;3;97;Buritis
2522;420;2;410000;3;97;Buritis
2523;0;2;595000;3;98;Planalto
2524;0;2;450000;3;98;Copacabana
2525;200;2;330000;3;98;Sao Gabriel
2526;0;2;330000;3;98;Dona Clara
2527;500;2;530000;3;98;Castelo
2528;330;2;799000;3;98;Castelo
2529;373;2;495000;3;98;Sagrada Familia
2530;300;1;350000;3;98;Sagrada Familia
2531;500;2;589000;3;98;Padre Eustaquio
2532;0;1;425000;1;98;Santa Efigenia
2533;250;2;350000;3;98;Santa Efigenia
2534;250;2;375000;3;98;Santa Efigenia
2535;300;2;780000;2;98;Savassi
2536;1300;2;799000;3;98;Gutierrez
2537;0;1;232890;1;98;Cidade Jardim
2538;550;2;1189300;3;98;Cruzeiro
2539;467;1;375000;3;98;Cruzeiro
2540;320;1;450000;3;98;Cruzeiro
2541;1300;2;550000;3;98;Santo Antonio
2542;750;3;850000;3;98;Luxemburgo
2543;997;1;420000;3;98;Santo Antonio
2544;570;1;420000;3;98;Santo Antonio
2545;300;1;560000;3;98;Anchieta
2546;319;2;360000;3;98;Buritis
2547;450;2;650000;3;98;Buritis
2548;814;2;530000;3;98;Buritis
2549;0;0;1180000;1;98;Belvedere
2550;610;1;450000;3;98;Buritis
2551;500;2;600000;3;98;Buritis
2552;100;1;290000;3;99;Venda Nova
2553;0;1;620000;3;99;Vila Cloris
2554;10;2;450000;3;99;Jardim Leblon
2555;0;4;650000;3;99;Santa Amalia
2556;260;1;310000;3;99;Santa Amalia
2557;300;1;328000;3;99;Sagrada Familia
2558;700;2;800000;3;99;Sagrada Familia
2559;1638;2;1150000;2;99;Lourdes
2560;585;0;365000;3;99;Centro
2561;630;2;1301608;3;99;Savassi
2562;1210;2;1550000;3;99;Santo Agostinho
2563;0;0;175000;2;99;Estoril
2564;400;1;450000;3;99;Coracao de Jesus
2565;260;0;300000;3;99;Santo Antonio
2566;0;2;380000;3;100;Leticia
2567;0;2;400000;3;100;Etelvina Carneiro
2568;0;3;620000;3;100;Vila Cloris
2569;10;2;550000;3;100;Planalto
2570;0;0;200000;2;100;Beija Flor
2571;10;1;369000;3;100;Planalto
2572;10;2;795000;3;100;Itapoa
2573;1;2;880000;3;100;Itapoa
2574;0;6;680000;3;100;Santa Amalia
2575;0;2;460000;3;100;Heliopolis
2576;0;2;350000;3;100;Vitoria
2577;400;3;480000;3;100;Castelo
2578;290;2;360000;2;100;Uniao
2579;460;2;449000;2;100;Fernao Dias
2580;350;3;600000;3;100;Castelo
2581;280;2;510000;2;100;Castelo
2582;0;1;320000;3;100;Nova Floresta
2583;180;1;410000;3;100;Jardim America
2584;600;2;490000;3;100;Alto dos Caicaras
2585;150;1;279000;3;100;Colegio Batista
2586;300;1;325000;3;100;Colegio Batista
2587;230;0;390000;3;100;Colegio Batista
2588;0;3;453000;2;100;Carlos Prates
2589;340;1;320000;4;100;Sagrada Familia
2590;265;1;329000;2;100;Sagrada Familia
2591;250;2;370000;3;100;Padre Eustaquio
2592;810;0;330000;3;100;Centro
2593;565;0;300000;3;100;Centro
2594;790;1;750000;3;100;Santo Agostinho
2595;1100;2;1020000;3;100;Santo Agostinho
2596;300;1;450000;3;100;Floresta
2597;415;1;470000;3;100;Centro
2598;480;1;370000;3;100;Cruzeiro
2599;540;2;800000;2;100;Cruzeiro
2600;400;0;530000;3;100;Lourdes
2601;0;2;549000;3;100;Santa Efigenia
2602;600;2;680000;3;100;Santa Efigenia
2603;1500;2;830000;3;100;Lourdes
2604;1290;1;890000;3;100;Funcionarios
2605;545;2;1800;3;100;Coracao Eucaristico
2606;400;0;415000;3;100;Centro
2607;1155;2;1100000;3;100;Funcionarios
2608;840;2;650000;3;100;Savassi
2609;800;2;750000;3;100;Funcionarios
2610;0;1;320000;3;100;Santa Efigenia
2611;350;1;1300;3;100;Nova Suica
2612;1000;1;860000;3;100;Funcionarios
2613;975;1;860000;3;100;Funcionarios
2614;430;1;510000;3;100;Gutierrez
2615;1350;2;1110000;3;100;Santo Agostinho
2616;830;2;1050000;3;100;Lourdes
2617;800;2;985000;3;100;Lourdes
2618;620;2;1340000;3;100;Funcionarios
2619;550;1;460000;3;100;Serra
2620;0;0;269776;1;100;Estoril
2621;0;3;870000;1;100;Luxemburgo
2622;613;0;410000;3;100;Grajau
2623;950;1;500000;3;100;Gutierrez
2624;300;1;299900;3;100;Nova Suica
2625;600;0;232000;3;100;Centro
2626;1045;2;710000;3;100;Serra
2627;500;1;498000;3;100;Serra
2628;1800;1;750000;3;100;Savassi
2629;1800;1;860000;3;100;Funcionarios
2630;970;1;860000;3;100;Savassi
2631;730;2;540000;3;100;Gutierrez
2632;500;1;390000;3;100;Coracao de Jesus
2633;0;1;655000;3;100;Luxemburgo
2634;300;1;350000;3;100;Santo Antonio
2635;1300;2;550000;3;100;Santo Antonio
2636;340;1;390000;3;100;Luxemburgo
2637;1050;2;750000;3;100;Carmo
2638;599;2;830000;3;100;Serra
2639;350;1;269000;3;100;Santo Antonio
2640;731;1;1750;3;100;Santo Antonio
2641;500;1;400000;3;100;Santo Antonio
2642;1000;2;585000;3;100;Santo Antonio
2643;350;2;720000;3;100;Santo Antonio
2644;500;1;475000;3;100;Santo Antonio
2645;500;2;650000;2;100;Anchieta
2646;500;2;330000;3;100;Luxemburgo
2647;943;2;790000;3;100;Luxemburgo
2648;600;1;650000;3;100;Cruzeiro
2649;380;1;600000;3;100;Cruzeiro
2650;750;2;570000;3;100;Vila Paris
2651;1000;2;700000;3;100;Sion
2652;550;1;650000;3;100;Sion
2653;400;1;520000;3;100;Sion
2654;600;2;730000;3;100;Sion
2655;350;2;360000;3;100;Havai
2656;170;2;314900;2;100;Estrela Dalva
2657;450;2;650000;3;100;Estoril
2658;340;2;445000;3;100;Buritis
2659;650000;2;540000;3;100;Buritis
2660;350;2;450000;3;100;Buritis
2661;750;2;850000;3;100;Buritis
2662;670;2;590000;3;100;Buritis
2663;1090;3;895000;3;100;Belvedere
2664;350;2;450000;3;100;Buritis
2665;350;2;420000;3;100;Buritis
2666;0;2;350000;1;100;Buritis
2667;600;2;410000;3;100;Buritis
2668;1350;2;930000;3;100;Belvedere
2669;390;2;400000;3;100;Buritis
2670;390;2;410000;3;100;Buritis
2671;350;2;390000;3;100;Buritis
2672;280;2;829000;3;100;Buritis
2673;0;1;339999;2;100;Santa Amalia
2674;150;2;415000;2;100;Santa Amalia
2675;220;2;600000;3;101;Padre Eustaquio
2676;921;2;1235000;3;101;Santa Efigenia
2677;600;2;339950;3;101;Palmares
2678;343;1;360000;3;101;Ouro Preto
2679;400;2;408000;3;101;Castelo
2680;400;2;785000;4;101;Prado
2681;400;2;830000;4;101;Prado
2682;933;2;1590000;3;101;Lourdes
2683;850;2;2050000;3;101;Lourdes
2684;1450;2;1550000;2;101;Lourdes
2685;1400;2;670000;4;101;Sion
2686;1700;2;699000;4;101;Sion
2687;1500;2;730000;3;101;Belvedere
2688;1414;2;910000;3;101;Belvedere
2689;1250;3;850000;3;101;Belvedere
2690;1420;2;970000;3;101;Belvedere
2691;1500;2;970000;3;101;Belvedere
2692;120;1;350000;3;102;Ceu Azul
2693;10;2;550000;3;102;Itapoa
2694;0;4;750000;3;102;Itapoa
2695;0;2;539000;3;102;Pampulha
2696;250;1;350000;3;102;Dona Clara
2697;380;1;2500;3;102;Castelo
2698;860;2;940000;3;102;Funcionarios
2699;900;2;950000;3;102;Funcionarios
2700;1020;2;1150000;3;102;Savassi
2701;1150;2;1150000;3;102;Lourdes
2702;180;1;300000;3;102;Prado
2703;1092;3;1027000;3;102;Lourdes
2704;1150;2;1100000;3;102;Lourdes
2705;1200;3;1100000;3;102;Lourdes
2706;1324;2;1100000;3;102;Lourdes
2707;890;2;1100000;3;102;Funcionarios
2708;930;2;1100000;3;102;Funcionarios
2709;850;2;1150000;3;102;Savassi
2710;1;2;1100000;2;102;Savassi
2711;500;1;735000;3;102;Funcionarios
2712;300;2;975000;2;102;Savassi
2713;660;2;760000;3;102;Gutierrez
2714;275;2;1025000;2;102;Savassi
2715;0;2;1200000;2;102;Vila Paris
2716;750;2;550000;3;102;Santo Antonio
2717;450;2;450000;3;102;Buritis
2718;50;1;330000;3;103;Planalto
2719;1;2;450000;3;103;Santa Monica
2720;400;1;430000;3;103;Paqueta
2721;1208;2;1200000;3;103;Lourdes
2722;1450;2;1200000;3;103;Santo Agostinho
2723;0;2;1298925;3;103;Santo Agostinho
2724;1400;2;949803;3;103;Lourdes
2725;0;2;1120000;3;103;Funcionarios
2726;750;0;490000;3;103;Funcionarios
2727;1800;2;1800;3;103;Gutierrez
2728;250;2;832755;4;103;Serra
2729;400;2;832755;3;103;Serra
2730;300;2;854000;4;103;Serra
2731;250;2;865250;4;103;Serra
2732;400;2;580000;2;103;Serra
2733;500;3;1260000;3;103;Santo Antonio
2734;550;3;1260000;3;103;Santo Antonio
2735;300;2;690000;3;103;Buritis
2736;600;2;750000;3;103;Buritis
2737;260;1;270000;2;103;Jardim America
2738;500;2;360000;3;104;Planalto
2739;10;1;380000;2;104;Santa Monica
2740;600;1;350000;3;104;Sagrada Familia
2741;0;0;420000;1;104;Castelo
2742;330;1;385000;3;104;Sagrada Familia
2743;1239;2;1380000;3;104;Santo Agostinho
2744;380;2;399000;2;104;Joao Pinheiro
2745;0;2;1120000;3;104;Funcionarios
2746;0;2;1143500;1;104;Santo Agostinho
2747;0;2;1143500;1;104;Santo Agostinho
2748;350;2;975000;2;104;Savassi
2749;1333;2;1000000;2;104;Luxemburgo
2750;248;2;496000;3;104;Luxemburgo
2751;1;0;933120;1;104;Buritis
2752;424;2;520000;2;104;Buritis
2753;0;2;660000;3;104;Barreiro
2754;500;2;600000;3;105;Prado
2755;1;2;699000;3;105;Santa Amalia
2756;0;2;699000;3;105;Santa Amalia
2757;0;2;710000;3;105;Santa Amalia
2758;120;1;420000;3;105;Itapoa
2759;10;2;390000;2;105;Santa Branca
2760;1;2;699000;3;105;Santa Amalia
2761;0;2;490000;3;105;Fernao Dias
2762;365;2;500000;3;105;Ouro Preto
2763;400;2;420000;3;105;Sagrada Familia
2764;680;3;865000;3;105;Sagrada Familia
2765;0;3;700000;1;105;Lourdes
2766;0;2;1450000;2;105;Savassi
2767;350;2;1500;3;105;Santa Efigenia
2768;1495;2;1020000;3;105;Santo Agostinho
2769;500;0;520000;3;105;Centro
2770;500;1;550000;3;105;Centro
2771;400;1;495000;3;105;Coracao Eucaristico
2772;1435;2;4200;3;105;Santo Agostinho
2773;600;2;650000;4;105;Santa Efigenia
2774;210;1;399000;2;105;Nova Suica
2775;600;2;790000;3;105;Gutierrez
2776;600;2;430000;3;105;Serra
2777;1100;2;739000;3;105;Serra
2778;1670;2;1790000;3;105;Lourdes
2779;650;2;550000;3;105;Santo Antonio
2780;350;2;535000;3;105;Cruzeiro
2781;484;2;490000;3;105;Sion
2782;798;2;805000;4;105;Estoril
2783;1100;2;830000;4;105;Estoril
2784;880;2;890000;4;105;Buritis
2785;1135;2;550000;3;105;Buritis
2786;773;2;540000;4;105;Buritis
2787;1100;3;700000;4;105;Buritis
2788;666;2;800000;3;105;Buritis
2789;1180;2;850000;3;105;Buritis
2790;300;2;850000;3;106;Itapoa
2791;1100;2;1160000;3;106;Santa Efigenia
2792;220;1;280000;3;106;Ouro Preto
2793;400;2;649000;3;106;Fernao Dias
2794;0;1;490000;3;106;Santa Tereza
2795;700;2;670000;3;106;Colegio Batista
2796;900;1;699000;3;106;Funcionarios
2797;1453;2;1200000;3;106;Santo Agostinho
2798;460;1;560000;3;106;Centro
2799;350;2;970000;2;106;Lourdes
2800;1250;2;790000;4;106;Prado
2801;10;2;680000;3;106;Santa Monica
2802;400;2;430000;3;106;Serra
2803;0;2;1658500;3;106;Savassi
2804;1;2;1748500;3;106;Savassi
2805;1650;2;1800000;3;106;Lourdes
2806;1672;2;1800000;3;106;Lourdes
2807;1672;2;1800000;3;106;Lourdes
2808;482;2;1800000;3;106;Funcionarios
2809;280;2;350000;3;106;Serra
2810;996;1;450000;3;106;Coracao de Jesus
2811;390;1;470000;3;106;Anchieta
2812;900;2;850000;3;106;Luxemburgo
2813;550;2;849000;3;106;Sion
2814;500;2;850000;3;106;Sion
2815;839;3;650000;3;106;Buritis
2816;380;2;380000;3;107;Santa Rosa
2817;0;1;240000;2;107;Mantiqueira
2818;400;2;460000;3;107;Pampulha
2819;0;1;310000;2;107;Boa Vista
2820;300;2;368000;3;107;Sagrada Familia
2821;250;0;460000;3;107;Floresta
2822;989;3;750000;3;107;Santa Efigenia
2823;0;2;359900;3;107;Santa Monica
2824;0;2;369900;3;107;Santa Monica
