Endereco;VlrCond;Garagem;Preco;Quarto;M2;Bairro;Cidade;Latitude;Longitude
Rua Padre Francisco Arantes 151;300;0;312000;3;75;Vila Paris;Belo Horizonte;-19.9530867;-43.9514407
Rua Padre Francisco Arantes;1000;2;648000;3;130;Vila Paris;Belo Horizonte;-19.9530867;-43.9514407
Rua Professor Arthur Velloso;220;1;175000;2;45;Jardim America;Belo Horizonte;-19.9532298;-43.9695639
Rua Professor Arthur Velloso;220;1;175000;2;44;Jardim America;Belo Horizonte;-19.9532298;-43.9695639
Rua Ministro Alfredo Valladao 320;0;7;3300000;5;700;Mangabeiras;Belo Horizonte;-19.9532923;-43.9176747
Rua Chicago 0;2200;4;2300000;4;158;Sion;Belo Horizonte;-19.9533011;-43.9330402
Rua Chicago;1668;4;2465000;4;179;Sion;Belo Horizonte;-19.9533011;-43.9330402
Rua Chicago 146;1855;4;2465000;4;179;Sion;Belo Horizonte;-19.9533011;-43.9330402
Rua Chicago;450;1;890000;4;240;Sion;Belo Horizonte;-19.9533011;-43.9330402
Rua Venezuela 524;850;1;530000;2;70;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;1105;2;650000;2;65;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;850;2;731000;2;64;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;830;2;760000;4;117;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;900;2;770000;2;70;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela 428;550;2;849000;3;106;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;500;2;850000;3;106;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;600;2;850000;3;164;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela 410;0;2;879000;3;78;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela 574;734;3;990000;3;140;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;800;3;990000;3;130;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;880;3;990000;3;195;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela;550;3;999000;3;70;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Venezuela 574;880;3;999000;3;195;Sion;Belo Horizonte;-19.953459;-43.9369995
Rua Raul Pedreira Passos 18;0;4;2980000;4;454;Sao Bento;Belo Horizonte;-19.9535618;-43.9540827
Rua Malva 12;0;2;650000;3;187;Havai;Belo Horizonte;-19.9535723;-43.9744212
Avenida Professor Candido Holanda 70;904;2;620000;4;140;Sao Bento;Belo Horizonte;-19.9538059;-43.9520715
Avenida Professor Candido Holanda;850;2;795000;4;173;Sao Bento;Belo Horizonte;-19.9538059;-43.9520715
Avenida Professor Candido Holanda 70;800;2;800000;4;150;Sao Bento;Belo Horizonte;-19.9538059;-43.9520715
Avenida Professor Candido Holanda 70;850;2;880000;4;173;Sao Bento;Belo Horizonte;-19.9538059;-43.9520715
Rua Peonia 411;0;4;1050000;3;625;Havai;Belo Horizonte;-19.9538492;-43.9777278
Rua Assuncao 285;1000;3;1400000;4;176;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao;1400;3;2381488;4;161;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao 290;397;1;435000;3;116;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao;390;1;475000;3;110;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao;580;2;590000;3;110;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao 245;580;2;590000;3;110;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao 515;550;1;650000;3;100;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao;350;1;800000;4;145;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Assuncao;350;1;950000;4;240;Sion;Belo Horizonte;-19.9539031;-43.9378663
Rua Papoula Vermelha 234;0;1;250950;2;54;Havai;Belo Horizonte;-19.9539172;-43.9751174
Avenida Consul Antonio Cadar;0;8;2800000;6;680;Sao Bento;Belo Horizonte;-19.9540367;-43.9501341
Rua Helcio Correa 55;0;2;400000;3;85;Havai;Belo Horizonte;-19.95416;-43.9784116
Rua Helcio Correa 55;0;2;560000;3;112;Havai;Belo Horizonte;-19.95416;-43.9784116
Rua Helcio Correa 55;0;2;595000;3;119;Havai;Belo Horizonte;-19.95416;-43.9784116
Rua Helcio Correa 55;0;2;800000;3;170;Havai;Belo Horizonte;-19.95416;-43.9784116
Rua Helcio Correa 55;0;2;850000;3;170;Havai;Belo Horizonte;-19.95416;-43.9784116
Rua La Plata;0;2;1346000;3;173;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 204;0;2;1346000;3;173;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;500;2;1390000;4;138;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;450;2;1426000;3;155;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;0;2;1426000;3;155;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 204;0;2;1426000;3;155;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 205;650;2;1490000;4;138;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 253;2000;3;1760000;4;176;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;1760;4;3315000;4;237;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;1610;4;3567084;4;239;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 293;300;1;420000;2;70;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;600;2;720000;3;250;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 14;600;2;720000;3;140;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;0;2;989850;3;83;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;450;2;992850;3;83;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata;0;2;992850;3;83;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua La Plata 204;0;2;992850;3;83;Sion;Belo Horizonte;-19.9542202;-43.9328012
Rua Jornalista Moacyr Andrade;0;5;2890000;4;454;Sao Bento;Belo Horizonte;-19.9542221;-43.9553227
Rua Jornalista Moacyr Andrade;0;0;2890000;4;455;Sao Bento;Belo Horizonte;-19.9542221;-43.9553227
Rua Jornalista Moacyr Andrade 65;0;0;2890000;4;454;Sao Bento;Belo Horizonte;-19.9542221;-43.9553227
Rua Jornalista Moacyr Andrade;0;5;3000000;4;379;Sao Bento;Belo Horizonte;-19.9542221;-43.9553227
Rua Senador Amaral;0;4;1540000;5;406;Mangabeiras;Belo Horizonte;-19.9542506;-43.9219655
Rua Senador Amaral;0;4;1600000;3;460;Comiteco;Belo Horizonte;-19.9542506;-43.9219655
Rua Senador Amaral;0;4;1600000;3;360;Comiteco;Belo Horizonte;-19.9542506;-43.9219655
Rua Senador Amaral 107;0;4;1600000;3;202;Comiteco;Belo Horizonte;-19.9542506;-43.9219655
Rua Senador Amaral;0;5;1680000;4;500;Mangabeiras;Belo Horizonte;-19.9542506;-43.9219655
Rua Senador Amaral 30;0;2;1890000;4;271;Comiteco;Belo Horizonte;-19.9542506;-43.9219655
Rua Senador Amaral 1;0;0;650000;1;360;Comiteco;Belo Horizonte;-19.9542506;-43.9219655
Rua Virgilio de Melo Franco;10;2;500000;3;70;Jardim Atlantico;Belo Horizonte;-19.9544964;-44.106285
Rua Virgilio de Melo Franco;10;2;600000;3;70;Jardim Atlantico;Belo Horizonte;-19.9544964;-44.106285
Avenida Artur Bernardes;820;1;1800;2;84;Vila Paris;Belo Horizonte;-19.9545898;-43.9465102
Avenida Artur Bernardes 500;500;1;420000;3;95;Santa Lucia;Belo Horizonte;-19.9545898;-43.9465102
Avenida Artur Bernardes;460;1;550000;3;95;Vila Paris;Belo Horizonte;-19.9545898;-43.9465102
Avenida Artur Bernardes;0;1;620000;3;146;Vila Paris;Belo Horizonte;-19.9545898;-43.9465102
Rua Professor Jose Renault 200;1454;3;1800000;4;198;Sao Bento;Belo Horizonte;-19.954668;-43.9522231
Rua Professor Jose Renault 277;1450;1;890000;3;130;Sao Bento;Belo Horizonte;-19.954668;-43.9522231
Rua Republica Argentina 795;2400;4;1600000;4;167;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Republica Argentina 44;2580;4;1750000;4;188;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Republica Argentina;2200;4;2250000;3;159;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Republica Argentina 725;0;4;2444358;4;159;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Republica Argentina 414;250;1;400000;3;117;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Sao Joao do Paraiso 117;400;1;520000;3;100;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Sao Joao do Paraiso 297;450;2;595000;3;96;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Sao Joao do Paraiso;600;2;595000;3;96;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Republica Argentina;450;2;860000;3;97;Sion;Belo Horizonte;-19.9547445;-43.9334083
Rua Samuel Pereira;1200;3;1500000;4;136;Anchieta;Belo Horizonte;-19.9547781;-43.9273491
Rua Samuel Pereira 120;0;3;1500000;4;136;Anchieta;Belo Horizonte;-19.9547781;-43.9273491
Rua Samuel Pereira 159;800;2;1700000;4;200;Anchieta;Belo Horizonte;-19.9547781;-43.9273491
Rua Samuel Pereira 230;2600;3;2300000;4;290;Anchieta;Belo Horizonte;-19.9547781;-43.9273491
Rua Samuel Pereira 260;620;1;490000;2;70;Anchieta;Belo Horizonte;-19.9547781;-43.9273491
Rua Helena Antipoff;0;4;1990000;4;395;Sao Bento;Belo Horizonte;-19.9548137;-43.9522343
Rua Belas Noites 55;250;1;200000;3;70;Cinquentenario;Belo Horizonte;-19.954902;-43.9830634
Rua Panama 115;540;1;528000;3;144;Sion;Belo Horizonte;-19.9550843;-43.9398499
Rua Panama;400;2;949000;4;164;Sion;Belo Horizonte;-19.9550843;-43.9398499
Rua Panama;650;2;949000;4;163;Sion;Belo Horizonte;-19.9550843;-43.9398499
Rua Coronel Pacheco 126;0;3;2350000;3;364;Comiteco;Belo Horizonte;-19.9552138;-43.9255527
Rua Pains 35;1500;4;1615000;4;210;Sion;Belo Horizonte;-19.9552539;-43.9311769
Rua Pains 59;423;1;555000;3;118;Sion;Belo Horizonte;-19.9552539;-43.9311769
Rua Maria Beatriz 503;200;1;250000;2;55;Estoril;Belo Horizonte;-19.9553147;-43.9778678
Rua Maria Beatriz 0;0;1;260000;2;55;Havai;Belo Horizonte;-19.9553147;-43.9778678
Rua Maria Beatriz;0;0;3200000;1;3000;Havai;Belo Horizonte;-19.9553147;-43.9778678
Rua Cordelina Silveira Matos;350;1;199000;2;69;Estoril;Belo Horizonte;-19.9555041;-43.967385
Rua Costa Rica;1300;2;1080000;4;205;Sion;Belo Horizonte;-19.9555252;-43.9385936
Rua Costa Rica 295;1323;2;1080000;4;210;Sion;Belo Horizonte;-19.9555252;-43.9385936
Rua Costa Rica;1400;2;1200000;4;207;Sion;Belo Horizonte;-19.9555252;-43.9385936
Rua Costa Rica;1200;2;1490000;5;275;Sion;Belo Horizonte;-19.9555252;-43.9385936
Rua Vereador Nelson Cunha 486;480;2;458000;3;80;Estoril;Belo Horizonte;-19.9556288;-43.968214
Rua Santana de Caldas 204;0;6;2290000;4;381;Mangabeiras;Belo Horizonte;-19.9556676;-43.9222361
Rua Santana de Caldas;0;5;2300000;5;400;Mangabeiras;Belo Horizonte;-19.9556676;-43.9222361
Rua Santana de Caldas;0;0;547200;1;456;Comiteco;Belo Horizonte;-19.9556676;-43.9222361
Rua Consul Robert Levy;0;8;2350000;6;574;Sao Bento;Belo Horizonte;-19.9559084;-43.9529219
Rua Consul Robert Levy 111;0;8;2650000;6;420;Sao Bento;Belo Horizonte;-19.9559084;-43.9529219
Rua Emilio Pinheiro de Barros;0;6;1950000;6;540;Santa Lucia;Belo Horizonte;-19.9560811;-43.9474121
Rua Guaratinga 49;1300;2;1200000;4;140;Sion;Belo Horizonte;-19.9562056;-43.933038
Rua Guaratinga 137;600;3;1500000;3;202;Sion;Belo Horizonte;-19.9562056;-43.933038
Rua Guaratinga 42;700;2;840000;3;93;Sion;Belo Horizonte;-19.9562056;-43.933038
Rua Guaratinga;750;2;840000;3;93;Sion;Belo Horizonte;-19.9562056;-43.933038
Rua Antilhas 50;2300;3;1600000;4;188;Sion;Belo Horizonte;-19.9563057;-43.9351203
Rua Aldebaram 280;0;5;2850000;4;538;Comiteco;Belo Horizonte;-19.9564148;-43.9275517
Rua Aldebaram;0;5;2850000;4;539;Mangabeiras;Belo Horizonte;-19.9564148;-43.9275517
Rua Nicaragua 36;225;3;1050000;3;88;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Nicaragua 36;400;2;1060000;3;88;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Nicaragua 120;0;2;1230000;4;135;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Nicaragua;2100;3;1700000;4;169;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Nicaragua;500;2;490000;3;110;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Nicaragua 39;850;2;690000;3;113;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Nicaragua 461;1270;3;900000;4;120;Sion;Belo Horizonte;-19.9564572;-43.940152
Rua Professor Salvio Nunes;0;8;7250000;5;895;Mangabeiras;Belo Horizonte;-19.9564585;-43.9161332
Rua Professor Salvio Nunes;0;13;7900000;4;800;Mangabeiras;Belo Horizonte;-19.9564585;-43.9161332
Rua Turibate 43;1540;3;1200000;4;171;Sion;Belo Horizonte;-19.9564616;-43.931951
Rua Turibate 30;400;2;650000;3;95;Sion;Belo Horizonte;-19.9564616;-43.931951
Rua Turibate 191;1000;3;985000;3;130;Sion;Belo Horizonte;-19.9564616;-43.931951
Avenida Walter Amadeu Pace 210;0;15;1200000;3;190;Havai;Belo Horizonte;-19.9565689;-43.9780274
Rua Oty da Costa Lage;0;8;3990000;5;700;Sao Bento;Belo Horizonte;-19.9569836;-43.9550611
Praca Rotary Club 453;768;2;950000;4;225;Sion;Belo Horizonte;-19.9569988;-43.93062954516129
Rua Monte Azul 317;0;8;2980000;4;550;Mangabeiras;Belo Horizonte;-19.9571387;-43.928365
Rua Monte Azul 0;0;0;430000;1;0;Mangabeiras;Belo Horizonte;-19.9571387;-43.928365
Rua Alexandrita 122;0;0;1500000;1;135;Betania;Belo Horizonte;-19.957154;-43.9906577
Avenida dos Bandeirantes;1256;2;1020000;4;160;Comiteco;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 1215;1200;3;1080000;4;150;Anchieta;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;1700;2;1100000;4;170;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;400;2;1600000;2;140;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 75;2000;5;1800000;4;346;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;1200;3;1990000;4;150;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;0;3;2060000;4;150;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 76;2400;3;2550000;4;570;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 1079;1500;4;3249000;5;417;Anchieta;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 1079;1500;5;3259000;5;466;Anchieta;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 1079;1500;5;3259000;5;466;Mangabeiras;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 133;484;2;490000;3;105;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;1600;2;870000;3;150;Mangabeiras;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes 421;1500;2;880000;4;145;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;1670;2;900000;4;147;Sion;Belo Horizonte;-19.9572301;-43.9319731
Avenida dos Bandeirantes;946;2;995000;4;180;Sion;Belo Horizonte;-19.9572301;-43.9319731
Rua Nova Era;0;3;1550000;4;369;Comiteco;Belo Horizonte;-19.9572509;-43.9291321
Rua Afonso Barbosa Melo;0;4;2495000;4;380;Sao Bento;Belo Horizonte;-19.9574282;-43.9493726
Rua Afonso Barbosa Melo;0;4;2500000;4;350;Sao Bento;Belo Horizonte;-19.9574282;-43.9493726
Praca Deputado Renato Azeredo;2496;4;1590000;5;330;Sion;Belo Horizonte;-19.9575429;-43.9337924
Rua Professor Duque 314;270;3;388500;3;81;Havai;Belo Horizonte;-19.9578856;-43.9682159
Rua Professor Duque 175;0;5;895000;3;238;Havai;Belo Horizonte;-19.9578856;-43.9682159
Rua Newton 336;0;0;790000;1;396;Santa Lucia;Belo Horizonte;-19.9581363;-43.948243
Rua Virgilio Jose Batista 71;445;2;430000;3;80;Estoril;Belo Horizonte;-19.9583817;-43.966386
Rua Virgilio Jose Batista 71;650;2;500000;3;85;Estoril;Belo Horizonte;-19.9583817;-43.966386
Rua Copernico 252;1000;2;560000;3;115;Santa Lucia;Belo Horizonte;-19.9583987;-43.9492728
Rua Tito Botelho Martins;700;1;680000;3;120;Santa Lucia;Belo Horizonte;-19.9586273;-43.9490459
Rua Tito Botelho Martins 95;630;1;800000;3;110;Santa Lucia;Belo Horizonte;-19.9586273;-43.9490459
Rua Abel Araujo;1;8;1790000;4;333;Sao Bento;Belo Horizonte;-19.9586719;-43.9548575
Rua Abel Araujo 115;0;5;1965000;3;450;Santa Lucia;Belo Horizonte;-19.9586719;-43.9548575
Rua Abel Araujo 480;0;6;2200000;4;215;Sao Bento;Belo Horizonte;-19.9586719;-43.9548575
Rua Estacio Rodrigues lote;0;0;320000;1;360;Havai;Belo Horizonte;-19.9587201;-43.970714
Rua Professor Alvino de Paula;0;6;1500000;4;350;Estoril;Belo Horizonte;-19.9587736;-43.9586593
Rua Professor Alvino de Paula 30;0;4;1500000;3;253;Estoril;Belo Horizonte;-19.9587736;-43.9586593
Rua Engenheiro Caetano Lopes 280;1200;3;1100000;4;125;Sion;Belo Horizonte;-19.9588884;-43.9304423
Rua Engenheiro Caetano Lopes;0;3;1350000;4;150;Sion;Belo Horizonte;-19.9588884;-43.9304423
Rua Engenheiro Caetano Lopes;500;5;1790000;4;340;Sion;Belo Horizonte;-19.9588884;-43.9304423
Rua Olavo Bernardes 0;200;1;220000;2;65;Havai;Belo Horizonte;-19.9591888;-43.9711802
Rua Patagonia;1000;2;1100000;4;250;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 244;1200;2;1100000;4;180;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 421;1000;3;1170000;4;182;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 421;950;3;1230000;4;182;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 300;1138;3;1290000;4;126;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia;1200;3;1680000;4;139;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia;0;3;1684019;4;139;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 404;0;3;1684019;4;140;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 404;0;3;1694124;4;139;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 404;1600;4;1865000;4;140;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia 300;1138;3;2488000;4;207;Sion;Belo Horizonte;-19.9592013;-43.9350687
Rua Patagonia;650;2;590000;4;175;Sion;Belo Horizonte;-19.9592013;-43.9350687
