Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Negotiation Type;Property Type;Latitude;Longitude
800;482;55;2;2;1;1;1;0;0;0;Tremembé/São Paulo;rent;apartment;-2.345.302;-46.625.552
1600;610;96;3;2;1;1;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.464.055;-46.617.495
2200;150;110;3;1;2;3;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.500.251;-46.634.611
1000;610;72;2;2;1;1;0;0;1;0;Tremembé/São Paulo;rent;apartment;-23.460.885;-46.595.091
2000;700;85;3;2;1;1;1;0;0;0;Tremembé/São Paulo;rent;apartment;-23.460.196;-46.624.475
1100;584;60;2;2;1;1;1;0;0;0;Tremembé/São Paulo;rent;apartment;-2.345.511;-46.614.656
2200;0;110;3;4;3;3;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.449.703;-4.661.341
1350;690;68;2;2;1;2;0;0;0;0;Tremembé/São Paulo;rent;apartment;-2.345.511;-46.614.656
2300;533;107;3;2;1;2;0;0;1;0;Tremembé/São Paulo;rent;apartment;-2.345.797;-46.622.351
1000;483;52;2;2;1;1;1;0;0;0;Tremembé/São Paulo;rent;apartment;-23.455.537;-46.620.562
1350;1350;50;2;2;1;1;1;0;0;0;Tremembé/São Paulo;rent;apartment;-23.442.716;-4.661.458
1800;900;97;2;2;1;2;1;0;1;0;Tremembé/São Paulo;rent;apartment;-23.475.741;-46.612.531
1300;1;49;2;2;1;1;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.442.587;-46.614.498
800;0;50;1;2;1;1;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.447.424;-46.754.212
750;480;52;2;2;1;1;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.459.863;-46.625.473
1000;400;50;2;2;1;1;1;0;1;0;Tremembé/São Paulo;rent;apartment;-23.419.688;-46.581.064
3000;0;120;2;5;2;2;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.459.628;-46.621.955
1500;145;70;2;2;1;1;0;0;0;0;Tremembé/São Paulo;rent;apartment;-2.345.795;-4.659.243
1200;480;52;2;2;1;1;0;0;0;0;Tremembé/São Paulo;rent;apartment;-23.455.517;-46.620.546
2000;680;85;3;2;1;1;1;0;1;0;Tremembé/São Paulo;rent;apartment;-23.460.196;-46.624.475
2500;1100;89;3;4;1;1;0;0;1;0;Tremembé/São Paulo;rent;apartment;-2.346.876;-46.615.477
2680;680;85;3;2;1;1;0;0;1;0;Tremembé/São Paulo;rent;apartment;-23.460.196;-46.624.475
1600;550;60;2;2;1;2;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.481.166;-46.599.992
1900;480;125;3;2;1;1;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.482.762;-46.613.192
1500;402;65;2;2;1;1;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.500.251;-46.634.611
2700;0;110;2;2;1;1;1;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.488.116;-466.234
1500;520;43;1;2;1;1;1;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.481.936;-46.606.954
1500;1138;100;2;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.488.116;-466.234
2000;1144;140;3;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.468.798;-46.615.936
1800;900;95;3;2;1;2;1;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.475.741;-46.612.531
2000;780;110;3;2;1;2;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.488.022;-46.601.643
1381;1160;83;3;2;1;2;1;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.484.347;-46.610.099
1800;1116;93;3;2;1;3;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-234.758;-46.620.727
2100;436;67;3;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.472.621;-46.600.293
1550;564;78;3;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.476.686;-46.623.744
999;240;60;2;2;1;1;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.465.327;-46.603.609
1600;530;53;2;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.481.166;-46.599.992
1500;652;60;2;2;1;2;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.475.149;-46.625.256
1400;458;60;2;2;1;1;1;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.469.621;-46.611.301
3000;1846;148;3;4;3;3;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.483.091;-46.613.641
1550;520;42;1;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.481.936;-46.606.954
1500;480;57;2;2;1;1;1;0;1;0;Tucuruvi/São Paulo;rent;apartment;-2.348.226;-46.599.913
1500;520;42;1;2;1;1;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.481.643;-46.609.486
1400;650;60;2;2;1;1;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.469.606;-46.598.969
1200;1780;161;3;3;1;2;1;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.475.741;-46.612.531
1900;875;90;3;2;1;2;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.482.734;-46.613.595
1500;640;80;3;2;1;1;0;0;0;0;Tucuruvi/São Paulo;rent;apartment;-23.491.888;-46.590.474
1800;1245;140;3;2;1;3;0;0;1;0;Tucuruvi/São Paulo;rent;apartment;-23.478.498;-46.605.265
1900;630;70;3;2;1;2;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.503.431;-46.609.109
1100;250;50;2;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.511.554;-46.612.608
2220;2100;144;3;4;1;2;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.504.136;-46.601.295
1600;326;53;2;2;1;1;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.516.618;-46.605.505
1400;450;47;2;2;1;1;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.517.794;-46.607.984
1600;660;63;2;2;1;1;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-2.351.815;-46.612.737
1300;850;77;2;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.520.336;-46.596.508
2200;800;79;2;2;1;2;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.512.509;-46.609.078
2100;0;60;2;2;1;1;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.509.333;-46.605.327
2500;400;55;2;2;1;1;1;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.499.396;-46.594.474
1700;330;53;2;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.516.621;-46.605.496
1200;195;61;2;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-235.125;-46.611.104
3990;2265;290;3;5;2;3;0;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.504.136;-46.601.295
1700;400;60;2;2;1;1;1;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.510.134;-46.602.112
1200;402;55;2;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.508.052;-46.608.175
1200;362;60;2;2;1;2;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.515.302;-46.607.943
1800;700;80;2;2;1;1;1;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.520.336;-46.596.508
1000;0;50;1;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.519.524;-4.660.568
1500;388;50;2;2;1;1;1;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-2.351.884;-46.604.295
2700;1150;110;3;2;1;2;1;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.504.248;-46.600.997
1850;360;53;2;2;1;1;1;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.516.618;-46.605.505
2400;350;53;2;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-2.351.845;-46.601.037
2700;600;96;3;3;1;2;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.499.948;-46.593.253
1250;850;77;2;2;1;1;1;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.520.336;-46.596.508
950;1;55;1;2;1;1;0;0;0;0;Vila Guilherme/São Paulo;rent;apartment;-23.500.694;-46.598.921
2000;0;58;2;2;1;1;1;1;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.510.134;-46.602.112
1650;325;56;2;2;1;1;1;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.516.429;-4.660.572
1650;325;56;2;2;1;1;1;0;1;0;Vila Guilherme/São Paulo;rent;apartment;-23.516.618;-46.605.505
1800;400;61;2;2;1;1;1;1;1;0;Vila Guilherme/São Paulo;rent;apartment;-2.351.871;-46.603.784
1300;600;70;3;2;1;2;0;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.518.716;-46.587.196
1050;850;73;2;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.518.716;-46.587.196
1600;292;62;2;2;1;1;0;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.513.511;-46.588.625
1600;292;62;2;2;1;1;0;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.513.511;-46.588.625
1800;340;45;2;2;1;1;0;1;1;0;Vila Maria/São Paulo;rent;apartment;-23.516.304;-46.590.937
2000;302;62;2;2;1;1;1;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.513.636;-46.588.062
1100;0;40;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.510.546;-46.584.983
850;236;43;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.511.107;-46.592.571
3000;0;79;2;2;1;1;0;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.517.587;-46.590.535
750;382;56;1;2;1;1;1;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.516.653;-4.658.988
1200;0;80;2;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.519.577;-46.584.927
1100;0;70;2;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.507.732;-46.584.039
800;230;48;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.519.566;-46.577.841
790;294;42;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-2.351.134;-46.592.636
2900;800;79;3;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.517.587;-46.590.535
1300;0;80;3;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-2.351.605;-4.658.206
950;463;67;2;2;1;1;1;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.516.653;-4.658.988
2500;0;60;1;2;1;2;1;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.518.716;-46.587.196
1500;340;45;2;2;1;1;0;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.513.511;-46.588.625
1200;1;40;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.515.765;-46.588.859
750;453;56;1;2;1;1;1;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.516.653;-4.658.988
1973;227;45;2;2;1;1;1;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.513.636;-46.588.062
2000;450;69;3;2;1;1;0;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.508.887;-46.593.532
850;318;43;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.513.092;-46.589.628
800;0;50;1;2;1;1;0;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.507.732;-46.584.039
1900;290;60;2;2;1;1;1;0;0;0;Vila Maria/São Paulo;rent;apartment;-23.513.511;-46.588.625
1600;665;67;3;2;1;2;1;0;1;0;Vila Maria/São Paulo;rent;apartment;-23.506.068;-46.578.639
6000;0;313;5;8;4;4;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3000;1750;165;4;5;2;4;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
4500;1625;190;3;4;3;3;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3800;1826;165;4;5;2;4;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3500;1490;140;3;3;1;3;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
4000;1510;145;4;3;2;2;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
5000;0;150;4;5;2;3;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.436;-46.729.591
2900;1500;145;4;4;2;2;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
4000;1580;145;4;3;2;2;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
4000;1400;140;3;5;1;3;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3500;1600;165;4;4;3;2;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
5000;2225;290;4;6;4;5;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.436;-46.729.591
1497;730;100;3;3;1;1;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.436;-46.729.591
2800;0;140;4;3;2;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.436;-46.729.591
2000;673;75;3;2;1;2;0;0;0;0;Medeiros/São Paulo;rent;apartment;-23.599.557;-46.729.802
1800;600;72;3;2;1;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.557;-46.729.802
1600;911;65;2;2;1;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.557;-46.729.802
1850;650;75;3;2;1;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.641;-46.729.786
2000;911;65;2;2;1;2;1;1;1;0;Medeiros/São Paulo;rent;apartment;-23.599.729;-46.729.863
9000;2280;574;4;1;4;5;0;0;1;0;Medeiros/São Paulo;rent;apartment;-2.359.927;-46.730.146
2600;1404;140;3;3;1;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3000;1469;145;3;5;2;2;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3000;1600;145;4;5;2;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3000;1200;140;4;4;2;2;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.178;-46.728.962
3500;1250;147;4;4;2;3;0;0;1;0;Medeiros/São Paulo;rent;apartment;-23.599.462;-46.730.378
1700;898;70;2;2;1;1;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.600.267;-46.729.922
2000;630;75;3;2;1;1;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.600.303;-46.729.936
1600;868;60;2;2;1;2;1;0;1;0;Medeiros/São Paulo;rent;apartment;-23.600.303;-46.729.936
2700;432;60;2;2;1;1;1;1;1;0;Água Rasa/São Paulo;rent;apartment;-23.570.116;-46.570.955
2100;650;80;3;2;1;2;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.565.033;-46.562.373
2200;550;76;2;2;1;2;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.565.033;-46.562.373
2100;540;76;3;2;1;2;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.566.441;-46.562.879
3000;1000;112;3;3;1;3;1;1;1;0;Água Rasa/São Paulo;rent;apartment;-23.559.367;-46.570.636
3400;1000;155;2;2;1;2;1;0;0;0;Água Rasa/São Paulo;rent;apartment;-2.356.371;-46.574.344
5000;1100;120;3;4;1;3;1;1;1;0;Água Rasa/São Paulo;rent;apartment;-23.559.991;-46.572.431
3200;550;74;3;3;1;2;0;1;1;0;Água Rasa/São Paulo;rent;apartment;-23.559.367;-46.570.636
3100;1057;113;3;3;1;2;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.553.208;-46.581.889
2300;570;73;3;2;1;2;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.565.033;-46.562.373
2240;677;83;3;2;1;2;1;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.556.442;-4.657.615
3000;1368;133;3;4;3;2;0;1;0;0;Água Rasa/São Paulo;rent;apartment;-23.553.208;-46.581.889
2800;800;77;3;2;1;2;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.560.179;-46.569.445
2900;550;79;3;2;1;2;1;1;0;0;Água Rasa/São Paulo;rent;apartment;-23.559.797;-46.571.548
3100;400;60;2;2;1;1;1;1;1;0;Água Rasa/São Paulo;rent;apartment;-23.570.116;-46.570.955
2500;918;98;3;2;1;2;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.556.692;-46.575.867
2600;607;68;3;2;1;2;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.564.144;-46.561.446
2000;800;60;2;2;1;2;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.558.168;-46.574.041
1200;577;55;2;2;1;1;1;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.565.773;-46.571.346
2801;600;82;3;2;1;2;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.567.385;-46.583.165
2350;650;76;2;2;1;2;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.565.033;-46.562.373
2600;0;83;3;2;1;1;1;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.556.442;-4.657.615
2700;714;78;3;2;1;2;0;1;0;0;Água Rasa/São Paulo;rent;apartment;-23.560.179;-46.569.445
1250;550;50;2;2;1;1;1;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.569.132;-46.561.795
1600;554;62;2;2;1;1;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.563.212;-46.560.688
3300;0;80;3;3;1;2;1;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.560.179;-46.569.445
1350;0;89;2;2;1;1;0;0;0;0;Água Rasa/São Paulo;rent;apartment;-23.550.399;-46.580.311
1800;610;62;2;2;1;1;0;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.565.773;-46.571.346
1620;800;83;3;2;1;2;1;0;1;0;Água Rasa/São Paulo;rent;apartment;-23.556.442;-4.657.615
1700;700;76;3;2;1;2;1;1;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.761;-46.545.056
1250;656;72;3;2;1;2;0;0;1;0;Aricanduva/São Paulo;rent;apartment;-23.538.054;-46.538.279
1000;650;72;3;2;1;2;0;0;1;0;Aricanduva/São Paulo;rent;apartment;-2.353.783;-46.536.628
2000;775;70;3;2;1;2;1;0;1;0;Aricanduva/São Paulo;rent;apartment;-23.537.761;-46.545.056
1500;0;56;2;2;1;1;1;1;0;0;Aricanduva/São Paulo;rent;apartment;-23.549.844;-46.522.175
1799;590;52;2;2;1;1;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.806;-46.542.156
1200;470;54;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.538.054;-46.538.279
1800;590;52;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.806;-46.542.156
1800;800;68;3;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.536.374;-46.543.065
1500;590;52;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.806;-46.542.156
1350;660;53;2;2;1;2;0;0;1;0;Aricanduva/São Paulo;rent;apartment;-23.536.581;-46.544.423
1200;642;52;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.538.268;-46.538.619
1350;590;52;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.806;-46.542.156
1800;590;52;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-2.353.727;-46.539.615
1200;0;36;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.534.447;-46.542.403
1100;0;67;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.536.948;-46.537.385
1800;590;52;2;2;1;1;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.806;-46.542.156
1200;468;54;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.538.659;-46.540.857
1500;0;52;2;2;1;1;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.549.507;-46.522.015
1100;774;62;2;2;1;1;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.538.514;-46.540.155
900;879;62;2;2;1;2;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.538.514;-46.540.155
1800;590;52;2;2;1;1;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.537.806;-46.542.156
1100;642;55;2;2;1;1;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.539.012;-46.542.512
1500;500;57;2;2;1;1;1;0;1;0;Aricanduva/São Paulo;rent;apartment;-23.537.049;-4.654.532
2000;0;52;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-2.353.727;-46.539.615
1150;950;62;2;2;1;2;1;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.538.514;-46.540.155
900;330;45;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.573.798;-46.502.189
1300;70;42;2;2;1;1;0;0;0;0;Aricanduva/São Paulo;rent;apartment;-23.536.357;-46.536.606
1300;0;43;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.542.133;-46.483.287
1150;150;57;3;2;1;2;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.545.155;-46.484.171
1020;180;56;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-2.354.984;-46.484.137
1150;0;47;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.546.146;-4.647.803
900;110;56;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.551.634;-46.483
1100;0;49;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.543.748;-46.481.472
1100;180;48;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.541.366;-46.483.726
1200;0;59;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.547.538;-4.648.197
1150;0;47;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.545.341;-4.648.342
955;150;58;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.553.571;-4.649.127
750;0;45;1;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.542.132;-4.648.698
1000;0;48;1;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.537.903;-4.648.933
1100;0;46;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.547.612;-46.485.402
1220;0;59;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.552.443;-46.483.483
1100;200;77;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.528.516;-46.465.465
800;200;55;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.545.223;-46.479.633
750;0;60;1;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.542.138;-46.486.983
1000;0;45;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.542.138;-46.486.983
1210;190;56;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.551.123;-46.488.925
850;130;56;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.549.429;-46.480.229
1250;0;59;2;2;1;1;0;1;0;0;Artur Alvim/São Paulo;rent;apartment;-23.548.684;-46.485.184
850;0;60;1;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.542.138;-46.486.983
750;106;48;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.552.141;-46.480.618
950;150;48;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.544.583;-46.486.817
850;200;55;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.548.733;-46.479.147
1000;0;48;1;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-2.350.974;-46.522.246
900;130;56;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.552.073;-46.483.411
850;150;42;2;2;1;1;0;0;0;0;Artur Alvim/São Paulo;rent;apartment;-23.539.525;-464.926
1550;306;43;2;2;1;1;1;0;0;0;Belém/São Paulo;rent;apartment;-23.534.606;-46.595.084
950;0;60;2;2;1;1;0;0;0;0;Belém/São Paulo;rent;apartment;-2.354.873;-46.582.013
1300;474;44;2;2;1;1;0;0;0;0;Belém/São Paulo;rent;apartment;-23.538.794;-46.605.664
4000;1200;179;4;4;3;3;0;0;0;0;Belém/São Paulo;rent;apartment;-23.540.085;-46.593.312
1500;530;52;2;2;1;1;0;0;0;0;Belém/São Paulo;rent;apartment;-2.353.838;-46.589.441
1800;490;52;2;2;1;1;0;0;1;0;Belém/São Paulo;rent;apartment;-2.352.529;-46.603.235
1200;587;52;2;2;1;1;1;0;0;0;Cangaíba/São Paulo;rent;apartment;-23.513.096;-46.526.718
1200;400;50;2;2;1;1;0;0;0;0;Cangaíba/São Paulo;rent;apartment;-23.508.439;-46.530.778
1700;0;55;2;2;1;1;0;0;1;0;Cangaíba/São Paulo;rent;apartment;-23.510.982;-46.542.666
800;0;46;2;2;1;1;0;0;0;0;Cangaíba/São Paulo;rent;apartment;-23.505.049;-46.527.093
1000;680;70;2;2;1;1;0;0;1;0;Cangaíba/São Paulo;rent;apartment;-23.507.829;-46.532.525
900;380;48;2;2;1;1;0;0;0;0;Cangaíba/São Paulo;rent;apartment;-23.502.336;-46.523.243
1400;510;64;2;2;1;1;1;0;0;0;Carrão/São Paulo;rent;apartment;-23.555.378;-46.531.058
4000;1100;120;3;4;1;2;1;0;1;0;Carrão/São Paulo;rent;apartment;-23.550.486;-46.540.741
1000;725;62;2;2;1;1;1;0;1;0;Carrão/São Paulo;rent;apartment;-23.554.539;-46.527.288
1500;750;70;3;2;1;1;1;0;1;0;Carrão/São Paulo;rent;apartment;-2.355.395;-46.545.297
2800;1040;125;3;4;3;2;0;0;1;0;Carrão/São Paulo;rent;apartment;-23.551.011;-46.543.376
3500;900;112;3;3;1;2;0;0;1;0;Carrão/São Paulo;rent;apartment;-23.551.712;-46.545.053
1690;0;56;2;2;1;1;1;0;0;0;Carrão/São Paulo;rent;apartment;-23.557.981;-46.530.342
3500;580;96;3;3;1;2;0;0;1;0;Carrão/São Paulo;rent;apartment;-23.551.712;-46.545.053
1300;0;65;2;2;1;1;1;0;0;0;Carrão/São Paulo;rent;apartment;-23.550.948;-46.552.757
2000;0;69;3;2;1;1;0;0;0;0;Carrão/São Paulo;rent;apartment;-23.557.115;-46.539.416
4940;1040;125;3;2;1;2;0;0;1;0;Carrão/São Paulo;rent;apartment;-23.551.137;-46.543.845
1000;442;67;2;2;1;2;0;0;0;0;Cidade Líder/São Paulo;rent;apartment;-23.555.285;-46.479.096
1200;480;48;2;2;1;1;1;1;0;0;Cidade Líder/São Paulo;rent;apartment;-23.562.211;-46.479.378
1200;560;70;3;2;1;1;0;0;1;0;Cidade Líder/São Paulo;rent;apartment;-23.564.779;-46.476.772
